YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEP_DELAY,DEP_DEL15,ARR_DELAY,ARR_DEL15,CANCELLED,CANCELLATION_CODE,DIVERTED,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2023,12,1,5,12/1/2023 12:00:00 AM,9E,20363,12953,1295304,31703,LGA,"New York, NY",13933,1393305,33933,ORH,"Worcester, MA",-4.00,0.00,-10.00,0.00,0.00,,0.00,58.00,146.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,9E,20363,13933,1393305,33933,ORH,"Worcester, MA",12953,1295304,31703,LGA,"New York, NY",-9.00,0.00,-23.00,0.00,0.00,,0.00,66.00,146.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10423,1042302,30423,AUS,"Austin, TX",10721,1072102,30721,BOS,"Boston, MA",-8.00,0.00,-23.00,0.00,0.00,,0.00,215.00,1698.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10423,1042302,30423,AUS,"Austin, TX",10721,1072102,30721,BOS,"Boston, MA",27.00,1.00,3.00,0.00,0.00,,0.00,205.00,1698.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",10423,1042302,30423,AUS,"Austin, TX",-6.00,0.00,19.00,1.00,0.00,,0.00,307.00,1698.00,0.00,0.00,19.00,0.00,0.00
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",10423,1042302,30423,AUS,"Austin, TX",-2.00,0.00,13.00,0.00,0.00,,0.00,298.00,1698.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",11057,1105703,31057,CLT,"Charlotte, NC",-6.00,0.00,-15.00,0.00,0.00,,0.00,146.00,728.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",11057,1105703,31057,CLT,"Charlotte, NC",-6.00,0.00,0.00,0.00,0.00,,0.00,158.00,728.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",11057,1105703,31057,CLT,"Charlotte, NC",-5.00,0.00,-12.00,0.00,0.00,,0.00,143.00,728.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",11057,1105703,31057,CLT,"Charlotte, NC",-5.00,0.00,-9.00,0.00,0.00,,0.00,147.00,728.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",11057,1105703,31057,CLT,"Charlotte, NC",-3.00,0.00,-3.00,0.00,0.00,,0.00,150.00,728.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",11057,1105703,31057,CLT,"Charlotte, NC",-3.00,0.00,-1.00,0.00,0.00,,0.00,152.00,728.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",11057,1105703,31057,CLT,"Charlotte, NC",12.00,0.00,18.00,1.00,0.00,,0.00,157.00,728.00,0.00,12.00,6.00,0.00,0.00
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",11278,1127805,30852,DCA,"Washington, DC",-8.00,0.00,-16.00,0.00,0.00,,0.00,97.00,399.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",11278,1127805,30852,DCA,"Washington, DC",-4.00,0.00,3.00,0.00,0.00,,0.00,112.00,399.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",11278,1127805,30852,DCA,"Washington, DC",-3.00,0.00,-1.00,0.00,0.00,,0.00,107.00,399.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",11278,1127805,30852,DCA,"Washington, DC",103.00,1.00,123.00,1.00,0.00,,0.00,126.00,399.00,76.00,0.00,20.00,0.00,27.00
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",-7.00,0.00,-4.00,0.00,0.00,,0.00,286.00,1562.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",-4.00,0.00,-10.00,0.00,0.00,,0.00,271.00,1562.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",1.00,0.00,16.00,1.00,0.00,,0.00,294.00,1562.00,1.00,0.00,15.00,0.00,0.00
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",3.00,0.00,27.00,1.00,0.00,,0.00,291.00,1562.00,0.00,3.00,24.00,0.00,0.00
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",22.00,1.00,35.00,1.00,0.00,,0.00,289.00,1562.00,22.00,0.00,13.00,0.00,0.00
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",31.00,1.00,31.00,1.00,0.00,,0.00,276.00,1562.00,0.00,0.00,0.00,0.00,31.00
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",421.00,1.00,426.00,1.00,0.00,,0.00,282.00,1562.00,5.00,0.00,5.00,0.00,416.00
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",12892,1289208,32575,LAX,"Los Angeles, CA",-1.00,0.00,-2.00,0.00,0.00,,0.00,397.00,2611.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",12892,1289208,32575,LAX,"Los Angeles, CA",82.00,1.00,85.00,1.00,0.00,,0.00,397.00,2611.00,82.00,0.00,3.00,0.00,0.00
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",12953,1295304,31703,LGA,"New York, NY",-11.00,0.00,-25.00,0.00,0.00,,0.00,66.00,184.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",12953,1295304,31703,LGA,"New York, NY",-10.00,0.00,-31.00,0.00,0.00,,0.00,73.00,184.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",12953,1295304,31703,LGA,"New York, NY",-6.00,0.00,-23.00,0.00,0.00,,0.00,63.00,184.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",12953,1295304,31703,LGA,"New York, NY",-5.00,0.00,4.00,0.00,0.00,,0.00,89.00,184.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13303,1330303,32467,MIA,"Miami, FL",-4.00,0.00,-18.00,0.00,0.00,,0.00,208.00,1258.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13303,1330303,32467,MIA,"Miami, FL",-3.00,0.00,-5.00,0.00,0.00,,0.00,220.00,1258.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13303,1330303,32467,MIA,"Miami, FL",-2.00,0.00,-24.00,0.00,0.00,,0.00,198.00,1258.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13303,1330303,32467,MIA,"Miami, FL",-1.00,0.00,-13.00,0.00,0.00,,0.00,206.00,1258.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13303,1330303,32467,MIA,"Miami, FL",6.00,0.00,4.00,0.00,0.00,,0.00,216.00,1258.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13303,1330303,32467,MIA,"Miami, FL",19.00,1.00,1.00,0.00,0.00,,0.00,199.00,1258.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13303,1330303,32467,MIA,"Miami, FL",436.00,1.00,429.00,1.00,0.00,,0.00,213.00,1258.00,0.00,0.00,0.00,0.00,429.00
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13930,1393008,30977,ORD,"Chicago, IL",-10.00,0.00,0.00,0.00,0.00,,0.00,178.00,867.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13930,1393008,30977,ORD,"Chicago, IL",-6.00,0.00,-8.00,0.00,0.00,,0.00,177.00,867.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13930,1393008,30977,ORD,"Chicago, IL",-6.00,0.00,15.00,1.00,0.00,,0.00,199.00,867.00,0.00,0.00,15.00,0.00,0.00
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14100,1410005,34100,PHL,"Philadelphia, PA",-5.00,0.00,-18.00,0.00,0.00,,0.00,77.00,280.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14100,1410005,34100,PHL,"Philadelphia, PA",-5.00,0.00,-16.00,0.00,0.00,,0.00,83.00,280.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14100,1410005,34100,PHL,"Philadelphia, PA",-1.00,0.00,-23.00,0.00,0.00,,0.00,83.00,280.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14100,1410005,34100,PHL,"Philadelphia, PA",9.00,0.00,3.00,0.00,0.00,,0.00,85.00,280.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14100,1410005,34100,PHL,"Philadelphia, PA",51.00,1.00,50.00,1.00,0.00,,0.00,90.00,280.00,50.00,0.00,0.00,0.00,0.00
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14107,1410702,30466,PHX,"Phoenix, AZ",-8.00,0.00,-10.00,0.00,0.00,,0.00,356.00,2300.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14107,1410702,30466,PHX,"Phoenix, AZ",-5.00,0.00,11.00,0.00,0.00,,0.00,371.00,2300.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14107,1410702,30466,PHX,"Phoenix, AZ",18.00,1.00,31.00,1.00,0.00,,0.00,370.00,2300.00,14.00,0.00,13.00,0.00,4.00
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14107,1410702,30466,PHX,"Phoenix, AZ",38.00,1.00,61.00,1.00,0.00,,0.00,380.00,2300.00,38.00,0.00,23.00,0.00,0.00
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,11057,1105703,31057,CLT,"Charlotte, NC",10721,1072102,30721,BOS,"Boston, MA",-7.00,0.00,-10.00,0.00,0.00,,0.00,123.00,728.00,,,,,
2023,12,1,5,12/1/2023 12:00:00 AM,AA,19805,11057,1105703,31057,CLT,"Charlotte, NC",10721,1072102,30721,BOS,"Boston, MA",-3.00,0.00,-16.00,0.00,0.00,,0.00,118.00,728.00,,,,,
